nb_shards,nb_requests,accuracy, SP,PE,EOpp,EOdds,retraining_time
5,181,0.81, 0.05, 0.02, 0.11, 0.11,  18.557905912399292
5,182,0.81, 0.04, 0.02, 0.1, 0.1,  19.225995302200317
5,183,0.81, 0.04, 0.01, 0.11, 0.11,  19.356117963790894
5,184,0.81, 0.05, 0.02, 0.12, 0.12,  18.60707139968872
5,185,0.81, 0.04, 0.02, 0.11, 0.11,  18.89075231552124
5,186,0.81, 0.04, 0.01, 0.1, 0.1,  18.977838277816772
5,187,0.81, 0.05, 0.02, 0.11, 0.11,  19.122854471206665
5,188,0.81, 0.04, 0.02, 0.11, 0.11,  18.378137350082397
5,189,0.8, 0.04, 0.02, 0.11, 0.11,  18.80202579498291
5,190,0.81, 0.04, 0.02, 0.11, 0.11,  19.338452339172363
5,191,0.81, 0.04, 0.02, 0.1, 0.1,  18.608153581619263
5,192,0.81, 0.05, 0.02, 0.11, 0.11,  18.808514833450317
5,193,0.81, 0.04, 0.01, 0.11, 0.11,  18.45137619972229
5,194,0.8, 0.04, 0.02, 0.1, 0.1,  19.05356740951538
5,195,0.81, 0.05, 0.02, 0.11, 0.11,  18.475861310958862
5,196,0.81, 0.04, 0.02, 0.1, 0.1,  18.487943649291992
5,197,0.81, 0.05, 0.02, 0.12, 0.12,  18.845012187957764
5,198,0.81, 0.05, 0.02, 0.12, 0.12,  19.25264859199524
5,199,0.81, 0.04, 0.01, 0.09, 0.09,  19.330084800720215
5,200,0.81, 0.05, 0.02, 0.12, 0.12,  18.802857160568237
